customer_unique_id,customer_type,language,customer_category,date_of_birth,minor,sex,marital_status
24982002,I,ENG,IND,1980-02-16 00:00:00,N,M,S
44902002,I,ENG,IND,1987-09-08 00:00:00,N,M,S
53932004,I,ENG,IND,1988-04-28 00:00:00,N,M,S
54962004,I,ENG,IND,1982-11-09 00:00:00,N,F,S
12952005,I,ENG,IND,1978-06-11 00:00:00,N,F,S
14972005,I,ENG,IND,1978-01-19 00:00:00,N,M,M
29952005,I,ENG,IND,1980-07-05 00:00:00,N,M,S
75942005,I,ENG,IND,1984-05-09 00:00:00,N,M,M
88922005,I,ENG,IND,1979-02-14 00:00:00,N,M,M
7992006,I,ENG,IND,1978-01-17 00:00:00,N,M,S
22972006,I,ENG,IND,1984-04-11 00:00:00,N,M,S
49982006,I,ENG,IND,1982-05-01 00:00:00,N,F,S
66992007,I,ENG,IND,1962-12-12 00:00:00,N,F,M
98932007,I,ENG,IND,1981-12-25 00:00:00,N,F,S
48922008,I,ENG,IND,1984-01-20 00:00:00,N,M,S
49972008,I,ENG,IND,1991-07-01 00:00:00,N,F,S
57932009,I,ENG,IND,1973-03-15 00:00:00,N,M,M
12073000,I,ENG,IND,1972-10-28 00:00:00,N,F,M
38083001,I,ENG,IND,1980-04-02 00:00:00,N,M,M
42083001,I,ENG,IND,1954-04-07 00:00:00,N,M,M
36033002,I,ENG,IND,1960-02-02 00:00:00,N,M,M
7043003,I,ENG,IND,1982-07-30 00:00:00,N,M,S
84023004,I,ENG,IND,1964-03-24 00:00:00,N,M,M
5093005,I,ENG,IND,1971-02-24 00:00:00,N,M,M
62033005,I,ENG,IND,1976-10-16 00:00:00,N,M,S
74043005,I,ENG,IND,1972-05-13 00:00:00,N,M,S
23063006,I,ENG,IND,1991-08-14 00:00:00,N,M,S
66063006,I,ENG,IND,1983-10-30 00:00:00,N,F,S
36033007,I,ENG,IND,1980-11-05 00:00:00,N,M,S
36043007,I,ENG,RSA,1982-04-20 00:00:00,N,M,S
45023008,I,ENG,IND,1982-06-25 00:00:00,N,M,S
56013009,I,ENG,IND,1976-11-15 00:00:00,N,M,M
67003009,I,ENG,IND,1974-10-01 00:00:00,N,M,D
69063009,I,ENG,IND,1975-07-19 00:00:00,N,M,M
66153000,I,ENG,IND,1960-06-20 00:00:00,N,M,M
98153000,I,ENG,IND,1984-09-20 00:00:00,N,F,M
19143002,I,ENG,IND,1973-06-15 00:00:00,N,M,M
95103002,I,ENG,IND,1972-12-26 00:00:00,N,M,S
62133003,I,ENG,IND,1983-06-07 00:00:00,N,M,S
72133003,I,ENG,IND,1975-10-30 00:00:00,N,M,M
20103004,I,ENG,IND,1985-04-12 00:00:00,N,M,S
53143004,I,ENG,IND,1981-05-29 00:00:00,N,M,S
28103006,I,ENG,IND,1991-05-07 00:00:00,N,M,S
39193007,I,ENG,IND,1975-10-02 00:00:00,N,M,S
82153007,I,ENG,IND,1964-05-20 00:00:00,N,M,M
98143007,I,ENG,IND,1971-08-01 00:00:00,N,M,M
24183008,I,ENG,IND,1977-06-11 00:00:00,N,M,S
40153008,I,ENG,IND,1980-08-13 00:00:00,N,M,S
66183009,I,ENG,IND,1988-11-16 00:00:00,N,M,S
77133009,I,ENG,IND,1981-01-16 00:00:00,N,M,M
54263000,I,ENG,IND,1974-06-16 00:00:00,N,M,S
56293000,I,ENG,IND,1989-09-05 00:00:00,N,M,S
13273001,I,ENG,IND,1969-10-02 00:00:00,N,M,M
30243001,I,ENG,IND,1977-02-25 00:00:00,N,M,M
56243001,I,ENG,IND,1972-04-08 00:00:00,N,M,M
12253002,I,ENG,IND,1975-07-27 00:00:00,N,M,M
26273002,I,ENG,IND,1974-04-04 00:00:00,N,M,M
51233002,I,ENG,IND,1955-08-17 00:00:00,N,M,M
52263002,I,ENG,IND,1976-05-12 00:00:00,N,M,M
52273002,I,ENG,IND,1975-12-10 00:00:00,N,M,M
65223002,I,ENG,IND,1969-12-02 00:00:00,N,M,M
91223002,I,ENG,IND,1971-05-20 00:00:00,N,M,M
94293002,I,ENG,IND,1975-07-26 00:00:00,N,M,S
30253003,I,ENG,IND,1973-01-04 00:00:00,N,M,M
27283004,I,ENG,IND,1978-05-07 00:00:00,N,M,S
10273005,I,ENG,IND,1980-07-13 00:00:00,N,M,S
17273005,I,ENG,IND,1980-01-04 00:00:00,N,M,S
75243005,I,ENG,IND,1977-09-16 00:00:00,N,F,M
89203005,I,ENG,IND,1985-04-02 00:00:00,N,M,S
69233006,I,ENG,IND,1981-11-06 00:00:00,N,M,S
34263007,I,ENG,IND,1978-05-03 00:00:00,N,M,S
36233007,I,ENG,IND,1978-11-30 00:00:00,N,M,S
66203007,I,ENG,IND,1980-03-31 00:00:00,N,M,M
37283008,I,ENG,IND,1982-10-24 00:00:00,N,M,S
53273009,I,ENG,IND,1981-11-05 00:00:00,N,F,M
54283009,I,ENG,IND,1980-05-10 00:00:00,N,M,M
79263009,I,ENG,IND,1980-01-10 00:00:00,N,M,S
22323000,I,ENG,IND,1962-09-29 00:00:00,N,M,M
22363000,I,ENG,IND,1972-09-24 00:00:00,N,M,M
16393003,I,ENG,IND,1981-02-18 00:00:00,N,M,S
29313003,I,ENG,RSA,1982-06-16 00:00:00,N,M,S
50333003,I,ENG,IND,1983-01-19 00:00:00,N,F,S
52383003,I,ENG,IND,1981-12-02 00:00:00,N,F,S
55363003,I,ENG,IND,1975-12-28 00:00:00,N,M,M
76383007,I,ENG,IND,1986-05-11 00:00:00,N,F,S
83403002,I,ENG,IND,1980-05-12 00:00:00,N,M,S
10483003,I,ENG,IND,1973-06-18 00:00:00,N,M,M
11453003,I,ENG,IND,1983-09-13 00:00:00,N,M,S
73463004,I,ENG,IND,1978-12-15 00:00:00,N,M,M
14423005,I,ENG,IND,1983-03-15 00:00:00,N,M,S
35473005,I,ENG,IND,1982-01-10 00:00:00,N,F,S
20493006,I,ENG,IND,1980-01-01 00:00:00,N,M,M
22403006,I,ENG,IND,1964-02-12 00:00:00,N,M,M
32493006,I,ENG,IND,1982-12-01 00:00:00,N,M,S
10413007,I,ENG,IND,1978-11-20 00:00:00,N,M,M
31453007,I,ENG,RSA,1989-03-21 00:00:00,N,F,M
59483007,I,ENG,IND,1970-07-25 00:00:00,N,M,M
13493008,I,ENG,IND,1976-03-01 00:00:00,N,M,M
69473008,I,ENG,IND,1979-05-15 00:00:00,N,M,M
40563000,I,ENG,IND,1979-02-28 00:00:00,N,M,M
48593000,I,ENG,IND,1970-11-10 00:00:00,N,M,S
53533000,I,ENG,IND,1982-05-28 00:00:00,N,M,S
70543000,I,ENG,IND,1984-11-29 00:00:00,N,M,S
34503001,I,ENG,IND,1969-01-24 00:00:00,N,M,M
73513001,I,ENG,IND,1969-10-20 00:00:00,N,M,M
98583001,I,ENG,IND,1980-11-03 00:00:00,N,M,M
37533002,I,ENG,IND,1970-09-04 00:00:00,N,M,M
93583002,I,ENG,IND,1962-08-21 00:00:00,N,M,M
65533003,I,ENG,IND,1978-10-28 00:00:00,N,M,S
85573003,I,ENG,IND,1984-04-14 00:00:00,N,M,S
86533003,I,ENG,IND,1984-06-27 00:00:00,N,M,S
3583004,I,ENG,IND,1961-02-14 00:00:00,N,M,M
5573004,I,ENG,IND,1984-09-23 00:00:00,N,M,S
9563004,I,ENG,IND,1976-04-12 00:00:00,N,M,M
51523004,I,ENG,IND,1969-02-16 00:00:00,N,M,M
52513004,I,ENG,IND,1967-07-14 00:00:00,N,M,M
54523004,I,ENG,IND,1984-05-03 00:00:00,N,M,S
29583005,I,ENG,IND,1979-01-15 00:00:00,N,M,S
61523005,I,ENG,IND,1981-09-10 00:00:00,N,F,S
4513006,I,ENG,IND,1980-05-14 00:00:00,N,M,S
90583006,I,ENG,IND,1973-06-04 00:00:00,N,M,M
69523007,I,ENG,IND,1967-05-05 00:00:00,N,M,M
24583008,I,ENG,IND,1952-02-06 00:00:00,N,M,M
63573009,I,ENG,IND,1977-02-15 00:00:00,N,M,M
77553009,I,ENG,IND,1968-12-05 00:00:00,N,M,M
23643000,I,ENG,IND,1966-10-28 00:00:00,N,M,M
45663000,I,ENG,IND,1960-10-01 00:00:00,N,M,M
72663000,I,ENG,IND,1988-06-10 00:00:00,N,M,S
98633000,I,ENG,IND,1984-09-29 00:00:00,N,M,S
72613002,I,ENG,RSA,1983-05-05 00:00:00,N,M,S
48623003,I,ENG,IND,1980-06-16 00:00:00,N,F,S
97623003,I,ENG,RSA,1989-11-08 00:00:00,N,F,M
69683004,I,ENG,IND,1983-09-26 00:00:00,N,M,S
34673005,I,ENG,IND,1978-02-21 00:00:00,N,F,S
50663005,I,ENG,IND,1983-07-31 00:00:00,N,M,S
88653005,I,ENG,IND,1979-06-28 00:00:00,N,M,S
99653005,I,ENG,IND,1969-10-20 00:00:00,N,M,M
78653006,I,ENG,IND,1962-02-12 00:00:00,N,M,M
17613007,I,ENG,IND,1984-04-23 00:00:00,N,M,S
25653007,I,ENG,IND,1963-02-22 00:00:00,N,M,M
88673007,I,ENG,IND,1982-01-19 00:00:00,N,M,S
73683008,I,ENG,IND,1968-07-27 00:00:00,N,M,M
52643009,I,ENG,IND,1981-08-07 00:00:00,N,F,S
773000,I,ENG,IND,1984-05-07 00:00:00,N,M,S
31773000,I,ENG,IND,1964-06-15 00:00:00,N,M,M
57793002,I,ENG,IND,1973-06-13 00:00:00,N,M,M
93773002,I,ENG,IND,1989-04-04 00:00:00,N,M,S
32733004,I,ENG,IND,1979-05-07 00:00:00,N,M,S
15703006,I,ENG,IND,1974-12-20 00:00:00,N,M,M
7763007,I,ENG,IND,1972-12-15 00:00:00,N,M,M
33733007,I,ENG,IND,1969-06-27 00:00:00,N,M,M
65733007,I,ENG,IND,1978-02-14 00:00:00,N,F,S
74763007,I,ENG,IND,1974-07-23 00:00:00,N,F,M
2793008,I,ENG,IND,1984-01-07 00:00:00,N,F,S
84703008,I,ENG,IND,1978-05-25 00:00:00,N,M,S
66743009,I,ENG,IND,1984-03-01 00:00:00,N,M,S
21883000,I,ENG,IND,1982-12-10 00:00:00,N,M,S
71823000,I,ENG,IND,1984-01-07 00:00:00,N,F,S
83843001,I,ENG,IND,1968-10-02 00:00:00,N,M,M
98873001,I,ENG,IND,1977-06-15 00:00:00,N,M,M
11893002,I,ENG,IND,1984-10-10 00:00:00,N,M,S
52893003,I,ENG,IND,1976-06-01 00:00:00,N,M,M
53823004,I,ENG,IND,1980-12-25 00:00:00,N,M,M
57893004,I,ENG,IND,1968-02-13 00:00:00,N,M,M
55843005,I,ENG,IND,1977-02-13 00:00:00,N,M,S
71883005,I,ENG,IND,1979-05-11 00:00:00,N,F,S
14823006,I,ENG,IND,1964-02-15 00:00:00,N,M,M
31873007,I,ENG,IND,1975-12-20 00:00:00,N,M,M
99853007,I,ENG,IND,1970-04-01 00:00:00,N,M,M
38843008,I,ENG,IND,1969-11-08 00:00:00,N,M,M
39833008,I,ENG,IND,1967-07-03 00:00:00,N,M,M
63873009,I,ENG,IND,1950-10-06 00:00:00,N,M,M
70893009,I,ENG,IND,1970-08-03 00:00:00,N,M,M
983000,I,ENG,RSA,1982-10-08 00:00:00,N,M,M
5943001,I,ENG,IND,1985-09-30 00:00:00,N,M,S
6963001,I,ENG,IND,1965-01-21 00:00:00,N,M,M
14933001,I,ENG,IND,1975-09-19 00:00:00,N,M,M
21953001,I,ENG,IND,1984-04-04 00:00:00,N,M,S
25923003,I,ENG,IND,1982-09-05 00:00:00,N,M,S
26943003,I,ENG,IND,1969-10-19 00:00:00,N,M,M
37903003,I,ENG,IND,1976-02-14 00:00:00,N,M,M
81963003,I,ENG,IND,1965-01-30 00:00:00,N,M,M
16983005,I,ENG,IND,1989-04-27 00:00:00,N,M,M
47913005,I,ENG,IND,1984-08-16 00:00:00,N,M,S
52993006,I,ENG,IND,1975-11-25 00:00:00,N,M,M
19923007,I,ENG,IND,1969-02-25 00:00:00,N,M,M
52913007,I,ENG,IND,1978-11-02 00:00:00,N,M,M
8993008,I,ENG,IND,1984-08-22 00:00:00,N,F,M
13933008,I,ENG,IND,1983-08-30 00:00:00,N,F,S
23973008,I,ENG,RSA,1984-05-07 00:00:00,N,M,S
1933009,I,ENG,IND,1977-11-16 00:00:00,N,M,M
26983009,I,ENG,IND,1980-01-09 00:00:00,N,M,S
39903009,I,ENG,IND,1980-02-16 00:00:00,N,F,S
67903009,I,ENG,IND,1983-06-18 00:00:00,N,M,S
34084000,I,ENG,IND,1965-09-06 00:00:00,N,M,M
57044000,I,ENG,IND,1976-12-13 00:00:00,N,M,M
6094003,I,ENG,IND,1983-08-28 00:00:00,N,F,M
15024003,I,ENG,IND,1983-06-12 00:00:00,N,M,S
64054003,I,ENG,IND,1984-12-25 00:00:00,N,M,S
41064004,I,ENG,IND,1983-08-21 00:00:00,N,F,S
71084004,I,ENG,IND,1969-02-14 00:00:00,N,M,M
84044004,I,ENG,IND,1982-10-05 00:00:00,N,F,S
8034005,I,ENG,IND,1981-11-11 00:00:00,N,F,S
34074005,I,ENG,IND,1989-11-05 00:00:00,N,F,S
54094005,I,ENG,IND,1978-11-28 00:00:00,N,M,S
56064005,I,ENG,IND,1983-09-17 00:00:00,N,M,S
80034005,I,ENG,IND,1982-04-14 00:00:00,N,M,S
84004005,I,ENG,IND,1978-03-16 00:00:00,N,M,S
10014006,I,ENG,IND,1976-04-16 00:00:00,N,M,M
20064006,I,ENG,IND,1975-10-05 00:00:00,N,M,M
74064006,I,ENG,IND,1979-06-20 00:00:00,N,M,M
82084006,I,ENG,IND,1972-04-05 00:00:00,N,M,S
91084006,I,ENG,IND,1985-02-26 00:00:00,N,M,S
84024007,I,ENG,IND,1979-05-15 00:00:00,N,M,M
64044008,I,ENG,IND,1978-05-25 00:00:00,N,F,S
73014008,I,ENG,IND,1986-12-17 00:00:00,N,F,S
90004009,I,ENG,IND,1980-07-20 00:00:00,N,F,M
94034009,I,ENG,IND,1983-08-11 00:00:00,N,F,S
3154000,I,ENG,IND,1984-09-30 00:00:00,N,M,M
28194000,I,ENG,IND,1978-03-05 00:00:00,N,M,M
50134000,I,ENG,IND,1980-09-18 00:00:00,N,F,S
63144001,I,ENG,IND,1979-02-05 00:00:00,N,F,M
75114002,I,ENG,IND,1971-03-11 00:00:00,N,M,M
77164002,I,ENG,IND,1970-12-06 00:00:00,N,M,M
26154004,I,ENG,IND,1967-05-08 00:00:00,N,M,M
36194004,I,ENG,IND,1979-05-06 00:00:00,N,M,M
67104004,I,ENG,IND,1990-07-04 00:00:00,N,M,S
7174005,I,ENG,IND,1963-10-29 00:00:00,N,M,M
19124005,I,ENG,IND,1982-12-11 00:00:00,N,M,S
28124005,I,ENG,IND,1966-05-22 00:00:00,N,M,D
39114005,I,ENG,IND,1977-10-24 00:00:00,N,M,M
40104005,I,ENG,IND,1964-12-17 00:00:00,N,M,M
29194006,I,ENG,IND,1983-08-25 00:00:00,N,M,S
83154006,I,ENG,IND,1970-06-22 00:00:00,N,F,M
104008,I,ENG,IND,1962-03-19 00:00:00,N,M,M
22164008,I,ENG,IND,1981-02-07 00:00:00,N,M,S
76114009,I,ENG,IND,1983-04-23 00:00:00,N,F,S
80174009,I,ENG,IND,1983-09-10 00:00:00,N,F,M
90194009,I,ENG,IND,1984-06-10 00:00:00,N,M,S
92154009,I,ENG,IND,1984-04-19 00:00:00,N,F,S
96114009,I,ENG,RSA,1984-12-07 00:00:00,N,M,S
98194009,I,ENG,IND,1973-02-13 00:00:00,N,M,M
99124009,I,ENG,IND,1984-11-26 00:00:00,N,M,S
16234000,I,ENG,IND,1981-06-03 00:00:00,N,M,S
48234000,I,ENG,IND,1966-10-25 00:00:00,N,M,M
12274001,I,ENG,IND,1990-09-11 00:00:00,N,M,S
21294001,I,ENG,IND,1973-02-18 00:00:00,N,M,M
62274003,I,ENG,IND,1979-05-24 00:00:00,N,M,S
37234004,I,ENG,IND,1980-12-22 00:00:00,N,M,S
54264005,I,ENG,IND,1981-11-05 00:00:00,N,F,S
84284005,I,ENG,IND,1985-10-27 00:00:00,N,M,S
1254006,I,ENG,IND,1976-02-27 00:00:00,N,M,S
8204006,I,ENG,IND,1977-04-19 00:00:00,N,M,M
42254006,I,ENG,IND,1978-09-04 00:00:00,N,M,M
77244006,I,ENG,IND,1968-08-27 00:00:00,N,M,M
6294007,I,ENG,IND,1983-03-24 00:00:00,N,M,M
39264007,I,ENG,RSA,1980-05-17 00:00:00,N,F,S
50224007,I,ENG,IND,1979-02-24 00:00:00,N,F,S
80264007,I,ENG,IND,1969-04-15 00:00:00,N,M,M
81294007,I,ENG,IND,1979-02-10 00:00:00,N,M,M
83204007,I,ENG,IND,1967-09-11 00:00:00,Y,M,M
30244008,I,ENG,IND,1986-10-24 00:00:00,N,M,S
21254009,I,ENG,IND,1979-03-21 00:00:00,N,F,M
34274009,I,ENG,IND,1954-06-01 00:00:00,N,M,M
88304000,I,ENG,IND,1976-12-10 00:00:00,N,F,S
29364003,I,ENG,IND,1977-02-10 00:00:00,N,M,M
61314003,I,ENG,IND,1971-11-30 00:00:00,N,M,M
67314003,I,ENG,IND,1968-05-25 00:00:00,N,M,M
71384003,I,ENG,IND,1972-09-23 00:00:00,N,F,M
37344004,I,ENG,IND,1980-08-17 00:00:00,N,F,M
38394004,I,ENG,IND,1973-06-01 00:00:00,N,M,M
34344005,I,ENG,IND,1989-09-28 00:00:00,N,M,S
14354009,I,ENG,IND,1975-05-15 00:00:00,N,M,M
31304009,I,ENG,IND,1981-10-08 00:00:00,N,M,S
70354009,I,ENG,IND,1983-03-27 00:00:00,N,F,S
82324009,I,ENG,RSA,1982-09-25 00:00:00,N,M,S
34404000,I,ENG,IND,1983-10-06 00:00:00,N,M,S
97424000,I,ENG,IND,1967-07-28 00:00:00,N,M,M
3434002,I,ENG,IND,1987-02-22 00:00:00,N,M,S
66484002,I,ENG,IND,1989-01-05 00:00:00,N,M,S
96434003,I,ENG,IND,1981-04-04 00:00:00,N,M,S
60404007,I,ENG,IND,1991-04-27 00:00:00,N,M,S
10464008,I,ENG,IND,1982-07-26 00:00:00,N,M,M
10484008,I,ENG,IND,1988-05-25 00:00:00,N,M,M
18414008,I,ENG,IND,1900-01-01 00:00:00,N,M,M
9454009,I,ENG,IND,1982-01-28 00:00:00,N,M,S
26524000,I,ENG,IND,1966-03-28 00:00:00,N,M,M
29574000,I,ENG,IND,1965-07-05 00:00:00,N,M,M
34574000,I,ENG,IND,1985-11-19 00:00:00,N,F,S
52544000,I,ENG,IND,1984-08-05 00:00:00,N,F,S
52584000,I,ENG,IND,1985-04-25 00:00:00,N,M,S
90524001,I,ENG,IND,1991-05-27 00:00:00,N,M,S
92524001,I,ENG,IND,1979-05-05 00:00:00,N,M,M
33504002,I,ENG,IND,1986-01-15 00:00:00,N,M,S
12534003,I,ENG,IND,1970-02-11 00:00:00,N,M,M
75534003,I,ENG,IND,1969-02-11 00:00:00,N,M,M
56534006,I,ENG,IND,1973-02-28 00:00:00,N,M,M
81594006,I,ENG,IND,1978-12-03 00:00:00,N,M,S
45594007,I,ENG,IND,1989-04-22 00:00:00,N,F,S
65594007,I,ENG,IND,1988-01-31 00:00:00,N,M,S
81594007,I,ENG,IND,1954-11-15 00:00:00,N,M,M
88524007,I,ENG,IND,1947-01-01 00:00:00,N,M,M
29504008,I,ENG,IND,1977-12-28 00:00:00,N,M,M
25574009,I,ENG,IND,1973-12-25 00:00:00,N,M,M
86664001,I,ENG,IND,1978-01-29 00:00:00,N,M,S
99634002,I,ENG,IND,1983-08-01 00:00:00,N,M,S
38614003,I,ENG,IND,1983-02-25 00:00:00,N,M,S
67654003,I,ENG,IND,1985-05-15 00:00:00,N,M,M
71684003,I,ENG,IND,1981-06-18 00:00:00,N,M,S
97634003,I,ENG,IND,1982-02-15 00:00:00,N,M,S
12694004,I,ENG,IND,1988-02-25 00:00:00,N,M,S
52674004,I,ENG,IND,1982-11-14 00:00:00,N,M,S
7684006,I,ENG,IND,1969-02-04 00:00:00,N,M,M
21684006,I,ENG,IND,1974-09-02 00:00:00,N,M,M
17614007,I,ENG,IND,1984-05-16 00:00:00,N,M,M
72674007,I,ENG,IND,1985-10-29 00:00:00,N,M,M
99614007,I,ENG,IND,1975-10-13 00:00:00,N,M,S
1664008,I,ENG,IND,1980-08-15 00:00:00,N,M,M
2664008,I,ENG,IND,1979-07-31 00:00:00,N,M,M
51674008,I,ENG,IND,1983-03-17 00:00:00,N,F,M
66654008,I,ENG,IND,1987-12-20 00:00:00,N,F,S
68644008,I,ENG,IND,1990-05-08 00:00:00,N,M,S
78684008,I,ENG,IND,1978-03-14 00:00:00,N,M,S
18624009,I,ENG,IND,1977-08-28 00:00:00,N,M,M
27684009,I,ENG,IND,1974-04-09 00:00:00,N,F,M
61664009,I,ENG,IND,1984-04-21 00:00:00,N,M,S
9714000,I,ENG,IND,1981-06-04 00:00:00,N,F,S
10714000,I,ENG,IND,1983-01-25 00:00:00,N,M,S
44744002,I,ENG,IND,1980-01-19 00:00:00,N,M,S
89794002,I,ENG,IND,1984-04-27 00:00:00,N,M,S
16744003,I,ENG,IND,1974-05-30 00:00:00,N,M,M
8734004,I,ENG,IND,1967-09-30 00:00:00,N,M,M
9714004,I,ENG,IND,1983-05-01 00:00:00,N,M,M
72794004,I,ENG,IND,1979-05-14 00:00:00,N,F,S
92764004,I,ENG,IND,1974-11-12 00:00:00,N,F,M
4724005,I,ENG,IND,1983-03-28 00:00:00,N,M,S
7754005,I,ENG,IND,1984-04-18 00:00:00,N,F,S
22764005,I,ENG,IND,1977-05-12 00:00:00,N,M,M
17794006,I,ENG,IND,1983-02-14 00:00:00,N,M,S
44724009,I,ENG,IND,1980-02-16 00:00:00,N,M,S
53764009,I,ENG,IND,1983-05-09 00:00:00,N,M,S
60784009,I,ENG,IND,1982-02-09 00:00:00,N,M,S
96774009,I,ENG,IND,1983-09-28 00:00:00,N,F,S
57854000,I,ENG,IND,1983-06-01 00:00:00,N,M,S
64814000,I,ENG,IND,1992-05-23 00:00:00,N,M,S
20844002,I,ENG,IND,1984-06-18 00:00:00,N,M,S
92874002,I,ENG,IND,1990-06-09 00:00:00,N,M,S
8884003,I,ENG,IND,1978-10-28 00:00:00,N,M,S
47834003,I,ENG,IND,1974-11-05 00:00:00,N,M,M
63884004,I,ENG,IND,1982-10-04 00:00:00,N,M,M
74894005,I,ENG,IND,1982-02-05 00:00:00,N,M,M
98864005,I,ENG,IND,1977-05-10 00:00:00,N,M,S
22834007,I,ENG,IND,1978-08-02 00:00:00,N,M,S
47864009,I,ENG,IND,1975-01-01 00:00:00,N,M,M
72804009,I,ENG,IND,1975-04-19 00:00:00,N,M,M
27934000,I,ENG,IND,1985-03-29 00:00:00,N,M,M
59984000,I,ENG,IND,1960-01-01 00:00:00,N,M,S
81904001,I,ENG,IND,1979-06-10 00:00:00,N,F,S
85944001,I,ENG,IND,1981-09-05 00:00:00,N,M,S
17914002,I,ENG,IND,1980-02-19 00:00:00,N,P,M
3974003,I,ENG,IND,1980-03-10 00:00:00,N,M,S
21924003,I,ENG,IND,1969-06-15 00:00:00,N,M,M
76984003,I,ENG,IND,1976-06-10 00:00:00,N,M,M
23974004,I,ENG,IND,1957-11-29 00:00:00,N,F,M
1964005,I,ENG,IND,1959-11-01 00:00:00,N,M,M
21954005,I,ENG,IND,1979-03-07 00:00:00,N,M,S
36964006,I,ENG,IND,1974-03-20 00:00:00,N,M,M
36994006,I,ENG,IND,1978-03-15 00:00:00,N,M,S
51904006,I,ENG,IND,1977-08-07 00:00:00,N,M,S
61944006,I,ENG,IND,1962-10-10 00:00:00,N,M,M
54944007,I,ENG,IND,1988-04-04 00:00:00,N,M,M
58984007,I,ENG,IND,1988-05-12 00:00:00,N,M,M
6964008,I,ENG,IND,1977-11-09 00:00:00,N,M,M
94934009,I,ENG,IND,1975-08-27 00:00:00,N,M,M
46025000,I,ENG,IND,1986-09-20 00:00:00,N,F,S
73055000,I,ENG,IND,1988-08-18 00:00:00,N,M,S
75095000,I,ENG,IND,1980-05-06 00:00:00,N,M,S
49005001,I,ENG,IND,1979-03-13 00:00:00,N,M,S
15095002,I,ENG,IND,1976-05-27 00:00:00,N,M,M
90015003,I,ENG,IND,1978-09-18 00:00:00,N,M,M
97025003,I,ENG,IND,1980-05-25 00:00:00,N,M,M
42075005,I,ENG,IND,1972-03-05 00:00:00,N,M,M
90085005,I,ENG,IND,1976-01-24 00:00:00,N,M,M
60025006,I,ENG,IND,1982-06-24 00:00:00,N,M,S
61065006,I,ENG,IND,1979-03-16 00:00:00,N,M,M
74035006,I,ENG,IND,1979-08-30 00:00:00,N,M,S
91075006,I,ENG,IND,1981-04-01 00:00:00,N,M,S
90075007,I,ENG,IND,1988-11-01 00:00:00,N,M,S
47075008,I,ENG,IND,1977-07-11 00:00:00,N,M,M
39075009,I,ENG,IND,1984-01-12 00:00:00,N,M,S
48055009,I,ENG,IND,1990-11-30 00:00:00,N,M,S
67045009,I,ENG,IND,1990-09-25 00:00:00,N,M,S
83165001,I,ENG,IND,1976-03-05 00:00:00,N,M,M
60125002,I,ENG,IND,1979-02-12 00:00:00,N,M,S
66155002,I,ENG,IND,1971-02-21 00:00:00,N,M,M
78175004,I,ENG,IND,1976-08-08 00:00:00,N,M,S
80135004,I,ENG,IND,1981-06-15 00:00:00,N,M,M
26155006,I,ENG,IND,1980-09-03 00:00:00,N,F,S
35135006,I,ENG,HNI,1962-11-11 00:00:00,N,M,M
67115006,I,ENG,IND,1978-05-04 00:00:00,N,M,S
69175006,I,ENG,IND,1980-03-24 00:00:00,N,M,S
175007,I,ENG,IND,1988-12-17 00:00:00,N,M,S
21245000,I,ENG,IND,1980-07-15 00:00:00,N,M,S
33245000,I,ENG,IND,1980-05-07 00:00:00,N,M,S
83235000,I,ENG,IND,1965-06-25 00:00:00,N,M,M
84275000,I,ENG,IND,1979-03-30 00:00:00,N,M,S
85255000,I,ENG,IND,1982-12-27 00:00:00,N,M,S
11205001,I,ENG,IND,1969-12-03 00:00:00,N,M,M
39225001,I,ENG,IND,1983-09-30 00:00:00,N,M,S
66225002,I,ENG,IND,1961-12-14 00:00:00,N,M,M
90255002,I,ENG,IND,1978-05-02 00:00:00,N,M,M
32225004,I,ENG,IND,1978-11-04 00:00:00,N,M,M
69215004,I,ENG,IND,1980-10-09 00:00:00,N,M,S
54235006,I,ENG,IND,1985-10-02 00:00:00,N,M,S
10205007,I,ENG,IND,1982-11-22 00:00:00,N,M,S
32215008,I,ENG,IND,1982-09-15 00:00:00,N,M,S
32295008,I,ENG,IND,1983-05-18 00:00:00,N,M,S
48225008,I,ENG,IND,1977-12-15 00:00:00,N,F,S
95255009,I,ENG,IND,1985-08-18 00:00:00,N,M,S
23355000,I,ENG,IND,1986-02-15 00:00:00,N,F,S
88385002,I,ENG,IND,1979-05-28 00:00:00,N,M,S
11385003,I,ENG,IND,1968-11-15 00:00:00,N,M,M
53375003,I,ENG,IND,1979-10-16 00:00:00,N,M,S
64355003,I,ENG,IND,1972-07-11 00:00:00,N,F,M
82365005,I,ENG,IND,1965-02-20 00:00:00,N,M,M
87335005,I,ENG,IND,1979-05-14 00:00:00,N,M,S
94385005,I,ENG,IND,1970-11-11 00:00:00,N,M,M
60395006,I,ENG,IND,1982-09-17 00:00:00,N,M,S
61365006,I,ENG,IND,1983-01-01 00:00:00,N,M,S
305007,I,ENG,IND,1973-04-23 00:00:00,N,M,M
74375007,I,ENG,IND,1989-01-07 00:00:00,N,M,S
33335008,I,ENG,IND,1972-09-26 00:00:00,N,M,M
44305009,I,ENG,IND,1969-11-05 00:00:00,N,M,M
45355009,I,ENG,IND,1979-07-07 00:00:00,N,M,S
82365009,I,ENG,IND,1973-09-20 00:00:00,N,M,M
83365009,I,ENG,IND,1968-12-14 00:00:00,N,M,M
